Time (ms)	Identifier	IDE	RTR	DLC	Byte 0	Byte 1	Byte 2	Byte 3	Byte 4	Byte 5	Byte 6	Byte 7
28260	00c0	0	0	8	0	0	0	0	0	0	0	0
28262	00d6	0	0	8	FF	FF	5	0	0	0	0	0
28265	00ae	0	0	8	10	0	49	20	25	3	22	20
28269	00a7	0	0	8	7	0	0	0	18	0	0A	0
28280	00c0	0	0	8	0	0	0	0	0	0	0	0
28282	00da	0	0	8	4	0	9	0	0	0	40	0
28290	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28291	00a5	0	0	8	58	1	0	0	0	0	A8	FE
28301	00c0	0	0	8	0	0	0	0	0	0	0	0
28302	00dd	0	0	8	0	0	0	0	0	0	0	0
28305	00de	0	0	8	10	0	49	20	25	3	22	20
28310	00ad	0	0	8	0	0	0	0	0	0	0	0
28320	00c0	0	0	8	0	0	0	0	0	0	0	0
28323	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28325	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28331	00c0	0	0	8	0	0	0	0	0	0	0	0
28341	00c0	0	0	8	0	0	0	0	0	0	0	0
28345	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28346	00d5	0	0	8	F3	3	0	0	0	0	0E	FC
28350	00c0	0	0	8	0	0	0	0	0	0	0	0
28354	00a3	0	0	8	E8	25	83	1E	E9	A5	97	1E
28360	00c0	0	0	8	0	0	0	0	0	0	0	0
28365	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28368	00d4	0	0	8	0	0	0	0	0	0	0	0
28374	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28381	00c0	0	0	8	0	0	0	0	0	0	0	0
28387	00dd	0	0	8	1	0	0	0	0	0	0	0
28388	00d5	0	0	8	F1	3	0	0	0	0	0E	FC
28394	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28400	00c0	0	0	8	0	0	0	0	0	0	0	0
28407	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28409	00d7	0	0	8	8	0	0	0	3	0	3	0
28416	00ad	0	0	8	0	0	0	0	0	0	0	0
28418	00a5	0	0	8	57	1	0	0	0	0	A9	FE
28429	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28430	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28437	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28438	00a5	0	0	8	57	1	0	0	0	0	A9	FE
28449	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28451	00d6	0	0	8	FF	FF	1	0	2	0	0	0
28457	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28460	00a5	0	0	8	58	1	0	0	0	0	A9	FE
28470	00ae	0	0	8	10	0	49	20	25	3	22	20
28471	00dc	0	0	8	0	0	FF	FF	38	1	0C	0
28479	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28480	00a5	0	0	8	58	1	0	0	0	0	A9	FE
28490	00c0	0	0	8	0	0	0	0	0	0	0	0
28492	00da	0	0	8	4	0	9	0	0	0	40	0
28499	00ad	0	0	8	0	0	0	0	0	0	0	0
28502	00a5	0	0	8	57	1	0	0	0	0	A9	FE
28510	00de	0	0	8	10	0	49	20	25	3	22	20
28513	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28515	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28521	00ad	0	0	8	0	0	0	0	0	0	0	0
28531	00c0	0	0	8	0	0	0	0	0	0	0	0
28534	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28535	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28540	00c0	0	0	8	0	0	0	0	0	0	0	0
28551	00c0	0	0	8	0	0	0	0	0	0	0	0
28555	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28557	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28561	00c0	0	0	8	0	0	0	0	0	0	0	0
28565	00a3	0	0	8	E8	25	83	1E	E9	A5	A7	1E
28571	00c0	0	0	8	0	0	0	0	0	0	0	0
28576	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28581	00c0	0	0	8	0	0	0	0	0	0	0	0
28584	00ac	0	0	8	0	0	1	0	69	1	0C	0
28591	00c0	0	0	8	0	0	0	0	0	0	0	0
28597	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28599	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28605	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28611	00c0	0	0	8	0	0	0	0	0	0	0	0
28613	00d1	0	0	8	1E	1	96	5	A6	5	F0	D8
28618	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28626	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28627	00a5	0	0	8	59	1	0	0	0	0	A9	FE
28639	00dd	0	0	8	1	0	0	0	0	0	0	0
28641	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28647	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28649	00a5	0	0	8	59	1	0	0	0	0	A8	FE
28660	00dd	0	0	8	0	0	0	0	0	0	0	0
28662	00d6	0	0	8	5	0	3	0	8	0	0	0
28668	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28669	00a5	0	0	8	59	1	0	0	0	0	A8	FE
28675	00a9	0	0	8	96	0	FB	0	FC	1	9D	4
28681	00dd	0	0	8	0	0	0	0	0	0	0	0
28684	00d3	0	0	8	E8	21	73	1E	E7	A5	87	1E
28689	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28696	7	0	0	4	19	1	D8	0				
28701	00c0	0	0	8	0	0	0	0	0	0	0	0
28703	00da	0	0	8	4	0	9	0	0	0	40	0
28710	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28711	00a5	0	0	8	59	1	0	0	0	0	A8	FE
28722	00c0	0	0	8	0	0	0	0	0	0	0	0
28724	00dd	0	0	8	1	0	0	0	0	0	0	0
28731	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28733	00a5	0	0	8	59	1	0	0	0	0	A8	FE
28741	00c0	0	0	8	0	0	0	0	0	0	0	0
28744	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28746	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28751	00c0	0	0	8	0	0	0	0	0	0	0	0
28762	00c0	0	0	8	0	0	0	0	0	0	0	0
28766	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28767	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28772	00c0	0	0	8	0	0	0	0	0	0	0	0
28776	00a5	0	0	8	58	1	0	0	0	0	A8	FE
28781	8	0	0	2	19	FF						
28786	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28788	00d5	0	0	8	F3	3	0	0	0	0	0E	FC
28794	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28802	00c0	0	0	8	0	0	0	0	0	0	0	0
28808	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28809	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28815	00ad	0	0	8	0	0	0	0	0	0	0	0
28817	00a5	0	0	8	58	1	0	0	0	0	A8	FE
28821	00c0	0	0	8	0	0	0	0	0	0	0	0
28828	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28831	00c0	0	0	8	0	0	0	0	0	0	0	0
28836	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28841	00c0	0	0	8	0	0	0	0	0	0	0	0
28850	00dd	0	0	8	0	0	0	0	0	0	0	0
28852	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28858	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28860	00a3	0	0	8	E8	25	83	1E	E9	A5	97	1E
28870	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28872	00d6	0	0	8	3	0	4	0	5	0	0	0
28875	00ae	0	0	8	10	0	49	20	25	3	22	20
28880	00a6	0	0	8	0	0	FE	FF	0	0	0	0
28892	00c0	0	0	8	0	0	0	0	0	0	0	0
28894	00d6	0	0	8	FB	FF	1	0	0	0	0	0
28900	00ad	0	0	8	0	0	0	0	0	0	0	0
28901	00a5	0	0	8	57	1	0	0	0	0	A8	FE
28912	00c0	0	0	8	0	0	0	0	0	0	0	0
28913	00da	0	0	8	4	0	9	0	0	0	40	0
28916	00d2	0	0	8	F0	D8	F0	D8	E2	0	0	0
28920	00ac	0	0	8	0	0	2	0	D9	1	0C	0
28932	00c0	0	0	8	0	0	0	0	0	0	0	0
28934	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28942	00ad	0	0	8	FF	FF	0	0	0	0	0	0
28943	00a5	0	0	8	57	1	0	0	0	0	A8	FE
28952	00c0	0	0	8	0	0	0	0	0	0	0	0
28955	00dd	0	0	8	0	0	0	0	0	0	0	0
28956	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28962	00c0	0	0	8	0	0	0	0	0	0	0	0
28972	00c0	0	0	8	0	0	0	0	0	0	0	0
28976	00dd	0	0	8	FF	FF	0	0	0	0	0	0
28978	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
28982	00c0	0	0	8	0	0	0	0	0	0	0	0
28986	00a3	0	0	8	E9	25	83	1E	E9	A5	97	1E
28992	00c0	0	0	8	0	0	0	0	0	0	0	0
28996	01b7	0	0	8	0	0	0	0	0	0	0	0
29002	00c0	0	0	8	0	0	0	0	0	0	0	0
29005	00ac	0	0	8	0	0	FD	FF	F5	1	0C	0
29011	00c0	0	0	8	0	0	0	0	0	0	0	0
29018	00dd	0	0	8	0	0	0	0	0	0	0	0
29020	00d7	0	0	8	0C	0	0	0	0	0	0	0
29026	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29032	00c0	0	0	8	0	0	0	0	0	0	0	0
29039	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29041	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29047	00ad	0	0	8	0	0	0	0	0	0	0	0
29048	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29060	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29062	00d5	0	0	8	F3	3	0	0	0	0	0E	FC
29068	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29070	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29080	00ae	0	0	8	10	0	49	20	25	3	22	20
29081	00db	0	0	8	0	0	0	0	0	0	0	0
29089	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29090	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29102	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29104	00d6	0	0	8	F9	FF	F7	FF	FA	FF	0	0
29110	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29112	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29120	00de	0	0	8	10	0	49	20	25	3	22	20
29122	00c0	0	0	8	0	0	0	0	0	0	0	0
29131	00ad	0	0	8	0	0	0	0	0	0	0	0
29133	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29143	00c0	0	0	8	0	0	0	0	0	0	0	0
29145	00dd	0	0	8	0	0	0	0	0	0	0	0
29152	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29154	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29162	00c0	0	0	8	0	0	0	0	0	0	0	0
29165	00dd	0	0	8	1	0	0	0	0	0	0	0
29167	00d5	0	0	8	F1	3	0	0	0	0	0E	FC
29172	00c0	0	0	8	0	0	0	0	0	0	0	0
29179	00ae	0	0	8	10	0	49	20	25	3	22	20
29182	00c0	0	0	8	0	0	0	0	0	0	0	0
29187	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29193	00c0	0	0	8	0	0	0	0	0	0	0	0
29195	00a8	0	0	8	13	0	AF	C9	FF	FF	FC	FF
29202	00c0	0	0	8	0	0	0	0	0	0	0	0
29207	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29209	00d3	0	0	8	E8	21	83	1E	E7	A1	97	1E
29215	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29219	00de	0	0	8	10	0	49	20	25	3	22	20
29229	00dd	0	0	8	0	0	0	0	0	0	0	0
29230	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29237	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29238	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29249	00dd	0	0	8	0	0	0	0	0	0	0	0
29251	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29257	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29259	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29271	00dd	0	0	8	0	0	0	0	0	0	0	0
29273	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29279	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29280	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29292	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29293	00d6	0	0	8	FF	FF	5	0	F8	FF	0	0
29299	00ad	0	0	8	0	0	0	0	0	0	0	0
29301	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29313	00c0	0	0	8	0	0	0	0	0	0	0	0
29315	00d6	0	0	8	0	0	5	0	0	0	0	0
29321	00ad	0	0	8	0	0	0	0	0	0	0	0
29322	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29333	00c0	0	0	8	0	0	0	0	0	0	0	0
29334	00da	0	0	8	4	0	9	0	0	0	40	0
29341	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29343	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29348	8	0	0	2	1A	FF						
29352	00c0	0	0	8	0	0	0	0	0	0	0	0
29355	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29363	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29365	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29373	00c0	0	0	8	0	0	0	0	0	0	0	0
29376	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29378	00d3	0	0	8	E7	21	83	1E	E7	A1	87	1E
29383	00c0	0	0	8	0	0	0	0	0	0	0	0
29392	00c0	0	0	8	0	0	0	0	0	0	0	0
29396	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29399	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29403	00c0	0	0	8	0	0	0	0	0	0	0	0
29407	00a3	0	0	8	E8	25	83	1E	E9	A5	A7	1E
29413	00c0	0	0	8	0	0	0	0	0	0	0	0
29418	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29423	00c0	0	0	8	0	0	0	0	0	0	0	0
29426	00ad	0	0	8	0	0	0	0	0	0	0	0
29433	00c0	0	0	8	0	0	0	0	0	0	0	0
29438	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29441	00d5	0	0	8	F1	3	0	0	0	0	0E	FC
29447	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29453	00c0	0	0	8	0	0	0	0	0	0	0	0
29460	00dd	0	0	8	0	0	0	0	0	0	0	0
29462	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29468	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29469	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29480	00dd	0	0	8	0	0	0	0	0	0	0	0
29483	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29486	00ae	0	0	8	10	0	49	20	25	3	22	20
29491	00a6	0	0	8	4	0	FE	FF	F7	FF	0	0
29502	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29504	00d6	0	0	8	2	0	FC	FF	1	0	0	0
29510	00ad	0	0	8	0	0	0	0	0	0	0	0
29511	00a5	0	0	8	57	1	0	0	0	0	A9	FE
29523	00dd	0	0	8	0	0	0	0	0	0	0	0
29524	00d6	0	0	8	F8	FF	FF	FF	FD	FF	0	0
29531	00ad	0	0	8	0	0	0	0	0	0	0	0
29533	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29543	00c0	0	0	8	0	0	0	0	0	0	0	0
29545	00da	0	0	8	4	0	9	0	0	0	40	0
29552	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29554	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29563	00c0	0	0	8	0	0	0	0	0	0	0	0
29565	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29573	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29575	00a5	0	0	8	58	1	0	0	0	0	A9	FE
29583	00c0	0	0	8	0	0	0	0	0	0	0	0
29586	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29588	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29593	00c0	0	0	8	0	0	0	0	0	0	0	0
29603	00c0	0	0	8	0	0	0	0	0	0	0	0
29607	00dd	0	0	8	0	0	0	0	0	0	0	0
29608	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29614	00c0	0	0	8	0	0	0	0	0	0	0	0
29618	00a3	0	0	8	E8	25	83	1E	E8	A5	97	1E
29623	00c0	0	0	8	0	0	0	0	0	0	0	0
29628	00dd	0	0	8	0	0	0	0	0	0	0	0
29631	00d1	0	0	8	1D	1	96	5	A6	5	F0	D8
29636	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29643	00c0	0	0	8	0	0	0	0	0	0	0	0
29649	00dd	0	0	8	0	0	0	0	0	0	0	0
29651	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29658	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29664	00c0	0	0	8	0	0	0	0	0	0	0	0
29671	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29672	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29678	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29680	00a5	0	0	8	58	1	0	0	0	0	A8	FE
29690	00ae	0	0	8	10	0	49	20	25	3	22	20
29692	00db	0	0	8	0	0	0	0	0	0	0	0
29700	00ad	0	0	8	0	0	0	0	0	0	0	0
29701	00a5	0	0	8	58	1	0	0	0	0	A8	FE
29713	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29714	00d6	0	0	8	F7	FF	FC	FF	F0	FF	0	0
29720	00ad	0	0	8	0	0	0	0	0	0	0	0
29722	00a5	0	0	8	59	1	0	0	0	0	A8	FE
29730	00de	0	0	8	10	0	49	20	25	3	22	20
29733	00dd	0	0	8	0	0	0	0	0	0	0	0
29736	00d3	0	0	8	E8	21	83	1E	E7	A5	97	1E
29742	00ad	0	0	8	0	0	0	0	0	0	0	0
29754	00c0	0	0	8	0	0	0	0	0	0	0	0
29755	00da	0	0	8	4	0	9	0	0	0	40	0
29762	00ad	0	0	8	0	0	0	0	0	0	0	0
29764	00a5	0	0	8	58	1	0	0	0	0	A8	FE
29773	00c0	0	0	8	0	0	0	0	0	0	0	0
29775	00dd	0	0	8	0	0	0	0	0	0	0	0
29784	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29786	00a5	0	0	8	59	1	0	0	0	0	A8	FE
29793	00ae	0	0	8	10	0	49	20	25	3	22	20
29797	00dd	0	0	8	1	0	0	0	0	0	0	0
29799	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29804	00c0	0	0	8	0	0	0	0	0	0	0	0
29813	00c0	0	0	8	0	0	0	0	0	0	0	0
29817	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29819	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29824	00c0	0	0	8	0	0	0	0	0	0	0	0
29828	00a3	0	0	8	E8	25	83	1E	E9	A5	A7	1E
29833	00de	0	0	8	10	0	49	20	25	3	22	20
29839	00dd	0	0	8	0	0	0	0	0	0	0	0
29844	00c0	0	0	8	0	0	0	0	0	0	0	0
29847	00ad	0	0	8	0	0	0	0	0	0	0	0
29854	00c0	0	0	8	0	0	0	0	0	0	0	0
29859	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29861	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29868	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29874	00c0	0	0	8	0	0	0	0	0	0	0	0
29881	00dd	0	0	8	0	0	0	0	0	0	0	0
29883	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
29889	00ad	0	0	8	0	0	0	0	0	0	0	0
29890	00a5	0	0	8	5A	1	0	0	0	0	A7	FE
29895	00a9	0	0	8	96	0	FB	0	FE	1	A1	4
29902	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29904	00d3	0	0	8	E8	21	73	1E	E7	A5	87	1E
29910	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29914	00c0	0	0	8	0	0	0	0	0	0	0	0
29923	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29925	00d6	0	0	8	4	0	5	0	0	0	0	0
29931	00ad	0	0	8	0	0	0	0	0	0	0	0
29933	00a3	0	0	8	E8	25	83	1E	E9	A5	97	1E
29944	00dd	0	0	8	FF	FF	0	0	0	0	0	0
29945	00d6	0	0	8	FB	FF	FC	FF	FC	FF	0	0
29952	00ad	0	0	8	FF	FF	0	0	0	0	0	0
29954	00a5	0	0	8	59	1	0	0	0	0	A7	FE
29964	00c0	0	0	8	0	0	0	0	0	0	0	0
29966	00da	0	0	8	4	0	9	0	0	0	40	0
29973	00ad	0	0	8	0	0	0	0	0	0	0	0
29975	00a5	0	0	8	58	1	0	0	0	0	A7	FE
29984	00c0	0	0	8	0	0	0	0	0	0	0	0
29986	00dd	0	0	8	1	0	0	0	0	0	0	0
29992	01b5	0	0	8	0	4	0	0	0	27	0	0
29995	00ac	0	0	8	0	0	1	0	3E	3	0C	0
29999	00a0	0	0	8	CE	0	CE	0	D1	0	12	1
30004	00c0	0	0	8	0	0	0	0	0	0	0	0
30008	00db	0	0	8	0	0	0	0	0	0	0	0
30014	00c0	0	0	8	0	0	0	0	0	0	0	0
30017	00a3	0	0	8	E8	25	83	1E	E9	A5	A7	1E
30024	00c0	0	0	8	0	0	0	0	0	0	0	0
30028	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30034	00c0	0	0	8	0	0	0	0	0	0	0	0
30036	00ac	0	0	8	0	0	0	0	4C	3	0C	0
30045	00c0	0	0	8	0	0	0	0	0	0	0	0
30049	00dd	0	0	8	0	0	0	0	0	0	0	0
30051	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30057	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30064	00c0	0	0	8	0	0	0	0	0	0	0	0
30070	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30072	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30078	00ad	0	0	8	0	0	0	0	0	0	0	0
30080	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30085	00c0	0	0	8	0	0	0	0	0	0	0	0
30092	00dd	0	0	8	0	0	0	0	0	0	0	0
30095	00c0	0	0	8	0	0	0	0	0	0	0	0
30099	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30104	00c0	0	0	8	0	0	0	0	0	0	0	0
30112	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30114	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30120	00ad	0	0	8	0	0	0	0	0	0	0	0
30123	00a3	0	0	8	E8	25	83	1E	E9	A5	A7	1E
30134	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30135	00d6	0	0	8	7	0	0	0	FD	FF	0	0
30140	00de	0	0	8	10	0	49	20	25	3	22	20
30143	00a6	0	0	8	F9	FF	F8	FF	F5	FF	0	0
30154	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30156	00d6	0	0	8	FF	FF	2	0	FC	FF	0	0
30162	00ad	0	0	8	0	0	0	0	0	0	0	0
30164	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30175	00c0	0	0	8	0	0	0	0	0	0	0	0
30176	00da	0	0	8	4	0	9	0	0	0	40	0
30184	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30185	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30194	00c0	0	0	8	0	0	0	0	0	0	0	0
30196	00dd	0	0	8	0	0	0	0	0	0	0	0
30201	00ae	0	0	8	10	0	49	20	25	3	22	20
30204	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30215	00c0	0	0	8	0	0	0	0	0	0	0	0
30218	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30220	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30225	00c0	0	0	8	0	0	0	0	0	0	0	0
30235	00c0	0	0	8	0	0	0	0	0	0	0	0
30238	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30240	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30244	00c0	0	0	8	0	0	0	0	0	0	0	0
30248	00a3	0	0	8	E8	25	83	1E	E8	A5	97	1E
30255	00c0	0	0	8	0	0	0	0	0	0	0	0
30260	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30265	00c0	0	0	8	0	0	0	0	0	0	0	0
30268	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30275	00c0	0	0	8	0	0	0	0	0	0	0	0
30281	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30282	00d5	0	0	8	F3	3	0	0	0	0	0E	FC
30288	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30295	00c0	0	0	8	0	0	0	0	0	0	0	0
30302	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30304	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30310	00ad	0	0	8	1	0	0	0	0	0	0	0
30312	00a5	0	0	8	57	1	0	0	0	0	A8	FE
30323	00dd	0	0	8	0	0	0	0	0	0	0	0
30324	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30330	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30332	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30344	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30346	00d8	0	0	8	13	0	D3	E4	3	0	2	0
30352	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30354	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30365	00c0	0	0	8	0	0	0	0	0	0	0	0
30366	00d6	0	0	8	FB	FF	FD	FF	0	0	0	0
30372	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30374	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30385	00c0	0	0	8	0	0	0	0	0	0	0	0
30387	00da	0	0	8	4	0	9	0	0	0	40	0
30394	00ad	0	0	8	0	0	0	0	0	0	0	0
30396	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30405	00c0	0	0	8	0	0	0	0	0	0	0	0
30407	00a0	0	0	8	CE	0	CE	0	D1	0	12	1
30415	00ad	0	0	8	0	0	0	0	0	0	0	0
30416	00a5	0	0	8	58	1	0	0	0	0	A8	FE
30426	00c0	0	0	8	0	0	0	0	0	0	0	0
30428	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30430	00d5	0	0	8	F2	3	0	0	0	0	0E	FC
30435	00c0	0	0	8	0	0	0	0	0	0	0	0
30445	00c0	0	0	8	0	0	0	0	0	0	0	0
30447	00d1	0	0	8	1D	1	96	5	A6	5	F0	D8
30449	00db	0	0	8	0	0	0	0	0	0	0	0
30455	00c0	0	0	8	0	0	0	0	0	0	0	0
30459	00a3	0	0	8	E8	25	83	1E	E8	A5	97	1E
30466	00c0	0	0	8	0	0	0	0	0	0	0	0
30471	00dd	0	0	8	0	0	0	0	0	0	0	0
30475	00c0	0	0	8	0	0	0	0	0	0	0	0
30478	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30485	00c0	0	0	8	0	0	0	0	0	0	0	0
30491	00dd	0	0	8	0	0	0	0	0	0	0	0
30493	00d5	0	0	8	F1	3	0	0	0	0	0E	FC
30499	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30505	00c0	0	0	8	0	0	0	0	0	0	0	0
30509	00ae	0	0	8	10	0	49	20	25	3	22	20
30513	00dd	0	0	8	FF	FF	0	0	0	0	0	0
30520	00ad	0	0	8	FF	FF	0	0	0	0	0	0
30522	00a5	0	0	8	58	1	0	0	0	0	A8	FE
