"Time","X Axis Acceleration","Y Axis Acceleration","Z Axis Acceleration"
"ms","g","g","g"
"39162.000","-0.092","0.017","1.041"
"39172.000","-0.092","0.018","1.042"
"39182.000","-0.093","0.018","1.042"
"39192.000","-0.093","0.018","1.042"
"39202.000","-0.093","0.019","1.042"
"39212.000","-0.094","0.019","1.042"
"39222.000","-0.094","0.019","1.042"
"39232.000","-0.094","0.02","1.043"
"39242.000","-0.093","0.02","1.043"
"39252.000","-0.093","0.02","1.042"
"39262.000","-0.093","0.02","1.042"
"39272.000","-0.092","0.021","1.04"
"39282.000","-0.092","0.021","1.04"
"39292.000","-0.092","0.021","1.039"
"39302.000","-0.091","0.02","1.039"
"39312.000","-0.091","0.02","1.038"
"39322.000","-0.091","0.02","1.038"
"39332.000","-0.091","0.02","1.038"
"39342.000","-0.091","0.02","1.038"
"39352.000","-0.09","0.021","1.038"
"39362.000","-0.09","0.021","1.038"
"39372.000","-0.09","0.021","1.038"
"39382.000","-0.089","0.022","1.037"
"39392.000","-0.089","0.023","1.036"
"39402.000","-0.088","0.023","1.036"
"39412.000","-0.088","0.024","1.035"
"39422.000","-0.088","0.024","1.034"
"39432.000","-0.088","0.025","1.033"
"39442.000","-0.087","0.025","1.033"
"39452.000","-0.087","0.026","1.033"
"39462.000","-0.087","0.026","1.032"
"39472.000","-0.086","0.027","1.032"
"39482.000","-0.086","0.027","1.032"
"39492.000","-0.086","0.028","1.033"
"39502.000","-0.085","0.029","1.034"
"39512.000","-0.085","0.029","1.035"
"39522.000","-0.085","0.03","1.035"
"39532.000","-0.085","0.03","1.036"
"39542.000","-0.085","0.03","1.036"
"39552.000","-0.086","0.03","1.037"
"39562.000","-0.086","0.03","1.037"
"39572.000","-0.086","0.03","1.037"
"39582.000","-0.086","0.029","1.037"
"39592.000","-0.086","0.029","1.037"
"39602.000","-0.086","0.029","1.037"
"39612.000","-0.086","0.029","1.036"
"39622.000","-0.086","0.029","1.036"
"39632.000","-0.085","0.028","1.036"
"39642.000","-0.085","0.028","1.036"
"39652.000","-0.084","0.028","1.036"
"39662.000","-0.084","0.028","1.035"
"39672.000","-0.084","0.027","1.035"
"39682.000","-0.084","0.027","1.035"
"39692.000","-0.084","0.027","1.035"
"39703.000","-0.084","0.027","1.035"
"39712.000","-0.085","0.027","1.034"
"39722.000","-0.085","0.027","1.034"
"39732.000","-0.085","0.028","1.034"
"39742.000","-0.085","0.028","1.034"
"39752.000","-0.086","0.028","1.034"
"39762.000","-0.086","0.028","1.035"
"39773.000","-0.086","0.027","1.035"
"39782.000","-0.086","0.027","1.036"
"39792.000","-0.087","0.027","1.036"
"39802.000","-0.087","0.027","1.036"
"39813.000","-0.088","0.027","1.036"
"39822.000","-0.088","0.027","1.036"
"39832.000","-0.088","0.028","1.035"
"39843.000","-0.089","0.028","1.035"
"39853.000","-0.089","0.028","1.035"
"39863.000","-0.089","0.027","1.035"
"39873.000","-0.089","0.027","1.035"
"39883.000","-0.09","0.027","1.035"
"39893.000","-0.09","0.027","1.036"
"39903.000","-0.09","0.028","1.036"
"39913.000","-0.09","0.028","1.037"
"39923.000","-0.09","0.028","1.037"
"39933.000","-0.09","0.028","1.037"
"39943.000","-0.089","0.028","1.037"
"39953.000","-0.089","0.028","1.037"
"39963.000","-0.089","0.028","1.037"
"39973.000","-0.089","0.028","1.037"
"39983.000","-0.088","0.029","1.038"
"39993.000","-0.088","0.029","1.038"
"40003.000","-0.088","0.028","1.038"
"40013.000","-0.088","0.028","1.039"
"40023.000","-0.088","0.029","1.039"
"40033.000","-0.088","0.029","1.038"
"40043.000","-0.088","0.029","1.037"
"40053.000","-0.088","0.029","1.037"
"40063.000","-0.087","0.029","1.036"
"40073.000","-0.087","0.03","1.036"
"40083.000","-0.086","0.029","1.036"
"40093.000","-0.086","0.029","1.036"
"40103.000","-0.086","0.029","1.036"
"40113.000","-0.087","0.028","1.036"
"40123.000","-0.087","0.028","1.037"
"40133.000","-0.088","0.028","1.038"
"40143.000","-0.089","0.028","1.038"
"40153.000","-0.089","0.027","1.039"
"40163.000","-0.089","0.027","1.04"
"40173.000","-0.089","0.028","1.04"
"40183.000","-0.09","0.028","1.041"
"40193.000","-0.09","0.028","1.041"
"40203.000","-0.09","0.028","1.042"
"40213.000","-0.09","0.028","1.042"
"40223.000","-0.09","0.027","1.042"
"40233.000","-0.09","0.027","1.041"
"40243.000","-0.09","0.027","1.041"
"40253.000","-0.09","0.027","1.04"
"40263.000","-0.09","0.028","1.04"
"40273.000","-0.089","0.027","1.04"
"40283.000","-0.089","0.027","1.041"
"40293.000","-0.089","0.027","1.04"
"40303.000","-0.089","0.027","1.04"
"40313.000","-0.088","0.027","1.04"
"40323.000","-0.089","0.027","1.04"
"40333.000","-0.089","0.027","1.04"
"40343.000","-0.09","0.027","1.04"
"40353.000","-0.09","0.027","1.039"
"40363.000","-0.09","0.027","1.039"
"40373.000","-0.089","0.027","1.039"
"40383.000","-0.089","0.027","1.039"
"40393.000","-0.088","0.027","1.039"
"40403.000","-0.088","0.028","1.039"
"40413.000","-0.087","0.029","1.04"
"40423.000","-0.087","0.029","1.039"
"40433.000","-0.087","0.029","1.039"
"40443.000","-0.088","0.029","1.04"
"40453.000","-0.088","0.03","1.041"
"40463.000","-0.088","0.03","1.041"
"40473.000","-0.088","0.03","1.041"
"40483.000","-0.088","0.03","1.041"
"40493.000","-0.089","0.03","1.04"
"40503.000","-0.089","0.03","1.04"
"40513.000","-0.089","0.03","1.039"
"40523.000","-0.089","0.029","1.038"
"40533.000","-0.088","0.029","1.037"
"40543.000","-0.089","0.029","1.037"
"40553.000","-0.089","0.029","1.036"
"40563.000","-0.089","0.028","1.036"
"40573.000","-0.089","0.028","1.035"
"40583.000","-0.089","0.028","1.035"
"40593.000","-0.089","0.028","1.035"
"40603.000","-0.089","0.028","1.036"
"40613.000","-0.089","0.028","1.036"
"40623.000","-0.089","0.028","1.035"
"40633.000","-0.089","0.028","1.035"
"40643.000","-0.089","0.028","1.035"
"40653.000","-0.088","0.028","1.035"
"40663.000","-0.088","0.028","1.035"
"40673.000","-0.088","0.028","1.035"
"40683.000","-0.086","0.028","1.035"
"40693.000","-0.086","0.028","1.036"
"40703.000","-0.086","0.028","1.037"
"40713.000","-0.085","0.028","1.037"
"40723.000","-0.085","0.028","1.037"
"40733.000","-0.084","0.028","1.037"
"40743.000","-0.084","0.028","1.037"
"40753.000","-0.084","0.028","1.037"
"40763.000","-0.084","0.028","1.037"
"40773.000","-0.084","0.028","1.036"
"40783.000","-0.085","0.029","1.035"
"40793.000","-0.085","0.029","1.035"
"40803.000","-0.085","0.03","1.035"
"40813.000","-0.085","0.03","1.034"
"40823.000","-0.086","0.03","1.033"
"40833.000","-0.085","0.03","1.032"
"40843.000","-0.085","0.03","1.031"
"40853.000","-0.085","0.03","1.031"
"40863.000","-0.086","0.03","1.031"
"40873.000","-0.086","0.03","1.032"
"40883.000","-0.086","0.03","1.032"
"40893.000","-0.087","0.03","1.032"
"40903.000","-0.087","0.03","1.032"
"40913.000","-0.087","0.029","1.032"
"40923.000","-0.087","0.029","1.032"
"40933.000","-0.088","0.029","1.032"
"40943.000","-0.088","0.029","1.033"
"40953.000","-0.088","0.029","1.035"
"40963.000","-0.088","0.029","1.035"
"40973.000","-0.088","0.029","1.036"
"40983.000","-0.087","0.028","1.036"
"40993.000","-0.087","0.028","1.036"
"41003.000","-0.087","0.027","1.037"
"41013.000","-0.087","0.027","1.037"
"41023.000","-0.086","0.027","1.037"
"41033.000","-0.086","0.027","1.037"
"41043.000","-0.086","0.027","1.036"
"41053.000","-0.086","0.027","1.036"
"41063.000","-0.086","0.027","1.035"
"41073.000","-0.086","0.027","1.035"
"41083.000","-0.086","0.027","1.035"
"41093.000","-0.085","0.027","1.034"
"41103.000","-0.085","0.026","1.034"
"41113.000","-0.085","0.026","1.034"
"41123.000","-0.085","0.026","1.034"
"41133.000","-0.085","0.026","1.033"
"41143.000","-0.084","0.027","1.033"
"41153.000","-0.084","0.027","1.033"
"41163.000","-0.084","0.028","1.033"
"41173.000","-0.084","0.028","1.033"
"41183.000","-0.085","0.028","1.033"
"41193.000","-0.085","0.028","1.033"
"41203.000","-0.085","0.028","1.034"
"41213.000","-0.085","0.028","1.034"
"41223.000","-0.085","0.028","1.035"
"41233.000","-0.085","0.028","1.034"
"41243.000","-0.085","0.028","1.034"
"41253.000","-0.086","0.028","1.034"
"41263.000","-0.086","0.028","1.034"
"41273.000","-0.086","0.028","1.033"
"41283.000","-0.086","0.028","1.033"
"41293.000","-0.086","0.028","1.033"
"41303.000","-0.086","0.027","1.032"
"41313.000","-0.086","0.027","1.032"
"41323.000","-0.086","0.027","1.032"
"41333.000","-0.087","0.027","1.033"
"41343.000","-0.087","0.026","1.033"
"41353.000","-0.087","0.026","1.032"
"41363.000","-0.087","0.026","1.032"
"41373.000","-0.087","0.026","1.031"
"41383.000","-0.087","0.026","1.031"
"41393.000","-0.087","0.026","1.031"
"41403.000","-0.087","0.025","1.031"
"41413.000","-0.088","0.025","1.032"
"41423.000","-0.088","0.025","1.032"
"41433.000","-0.088","0.024","1.033"
"41443.000","-0.088","0.024","1.034"
"41453.000","-0.088","0.025","1.034"
"41463.000","-0.088","0.025","1.034"
"41473.000","-0.088","0.026","1.035"
"41483.000","-0.088","0.027","1.035"
"41493.000","-0.088","0.028","1.035"
"41503.000","-0.088","0.028","1.035"
"41513.000","-0.088","0.028","1.034"
"41523.000","-0.088","0.028","1.034"
"41533.000","-0.089","0.029","1.034"
"41543.000","-0.089","0.029","1.033"
"41553.000","-0.09","0.029","1.033"
"41563.000","-0.09","0.028","1.034"
"41573.000","-0.091","0.028","1.034"
"41583.000","-0.091","0.028","1.034"
"41593.000","-0.092","0.028","1.034"
"41603.000","-0.092","0.028","1.034"
"41613.000","-0.092","0.029","1.034"
"41623.000","-0.092","0.028","1.034"
"41633.000","-0.092","0.028","1.034"
"41643.000","-0.092","0.028","1.035"
"41653.000","-0.091","0.029","1.035"
"41663.000","-0.091","0.029","1.035"
"41673.000","-0.09","0.03","1.035"
"41683.000","-0.09","0.03","1.034"
"41693.000","-0.09","0.03","1.033"
"41703.000","-0.09","0.03","1.034"
"41713.000","-0.09","0.03","1.035"
"41723.000","-0.09","0.03","1.035"
"41733.000","-0.09","0.03","1.036"
"41743.000","-0.089","0.03","1.036"
"41753.000","-0.089","0.03","1.037"
"41763.000","-0.088","0.03","1.037"
"41773.000","-0.088","0.031","1.037"
"41783.000","-0.088","0.03","1.038"
"41793.000","-0.088","0.03","1.038"
"41803.000","-0.088","0.03","1.038"
"41813.000","-0.088","0.03","1.037"
"41823.000","-0.089","0.031","1.037"
"41833.000","-0.089","0.031","1.037"
"41843.000","-0.089","0.03","1.036"
"41853.000","-0.089","0.03","1.036"
"41863.000","-0.089","0.029","1.036"
"41873.000","-0.089","0.029","1.037"
"41883.000","-0.09","0.029","1.037"
"41893.000","-0.09","0.03","1.037"
"41903.000","-0.09","0.031","1.037"
"41913.000","-0.09","0.032","1.037"
"41923.000","-0.09","0.032","1.037"
"41933.000","-0.091","0.033","1.037"
"41943.000","-0.091","0.033","1.037"
"41953.000","-0.091","0.033","1.037"
"41963.000","-0.091","0.033","1.037"
"41973.000","-0.091","0.032","1.038"
"41983.000","-0.091","0.032","1.039"
"41993.000","-0.091","0.032","1.04"
"42003.000","-0.091","0.032","1.04"
"42013.000","-0.091","0.032","1.041"
"42023.000","-0.091","0.032","1.041"
"42034.000","-0.091","0.032","1.041"
"42043.000","-0.091","0.032","1.041"
"42053.000","-0.091","0.032","1.041"
"42063.000","-0.092","0.032","1.041"
"42073.000","-0.092","0.032","1.04"
"42083.000","-0.093","0.032","1.04"
"42093.000","-0.093","0.032","1.04"
"42103.000","-0.093","0.032","1.04"
"42113.000","-0.092","0.031","1.04"
"42123.000","-0.091","0.031","1.04"
"42133.000","-0.09","0.031","1.039"
"42143.000","-0.089","0.032","1.039"
"42153.000","-0.089","0.032","1.039"
"42163.000","-0.088","0.031","1.038"
"42173.000","-0.088","0.031","1.038"
"42183.000","-0.088","0.031","1.038"
"42193.000","-0.087","0.031","1.037"
"42203.000","-0.087","0.031","1.037"
"42213.000","-0.087","0.031","1.036"
"42223.000","-0.087","0.031","1.036"
"42233.000","-0.087","0.032","1.035"
"42243.000","-0.086","0.032","1.035"
"42253.000","-0.086","0.032","1.034"
"42263.000","-0.086","0.032","1.033"
"42273.000","-0.086","0.033","1.032"
"42283.000","-0.087","0.033","1.032"
"42293.000","-0.088","0.033","1.031"
"42303.000","-0.088","0.033","1.031"
"42313.000","-0.088","0.033","1.031"
"42323.000","-0.089","0.033","1.031"
"42333.000","-0.089","0.033","1.031"
"42343.000","-0.089","0.033","1.031"
"42353.000","-0.088","0.033","1.031"
"42363.000","-0.087","0.032","1.032"
"42373.000","-0.087","0.032","1.032"
"42383.000","-0.087","0.032","1.032"
"42393.000","-0.087","0.032","1.033"
"42403.000","-0.087","0.032","1.033"
"42413.000","-0.087","0.031","1.034"
"42423.000","-0.087","0.031","1.035"
"42433.000","-0.087","0.031","1.036"
"42443.000","-0.087","0.032","1.037"
"42453.000","-0.088","0.032","1.038"
"42463.000","-0.088","0.032","1.039"
"42473.000","-0.088","0.032","1.04"
"42483.000","-0.088","0.033","1.04"
"42493.000","-0.088","0.032","1.04"
"42503.000","-0.088","0.032","1.04"
"42513.000","-0.087","0.031","1.04"
"42523.000","-0.087","0.031","1.039"
"42533.000","-0.087","0.031","1.04"
"42543.000","-0.086","0.031","1.04"
"42553.000","-0.086","0.031","1.039"
"42563.000","-0.085","0.031","1.039"
"42573.000","-0.085","0.031","1.039"
"42583.000","-0.084","0.03","1.039"
"42593.000","-0.084","0.03","1.038"
"42603.000","-0.084","0.03","1.038"
"42613.000","-0.085","0.03","1.037"
"42623.000","-0.085","0.029","1.037"
"42633.000","-0.085","0.028","1.038"
"42643.000","-0.085","0.027","1.038"
"42653.000","-0.085","0.027","1.038"
"42663.000","-0.085","0.026","1.038"
"42673.000","-0.085","0.026","1.038"
"42683.000","-0.085","0.026","1.038"
"42693.000","-0.085","0.026","1.038"
"42703.000","-0.085","0.026","1.037"
"42713.000","-0.085","0.026","1.035"
"42723.000","-0.085","0.025","1.034"
"42733.000","-0.085","0.024","1.034"
"42743.000","-0.085","0.024","1.033"
"42753.000","-0.085","0.025","1.032"
"42763.000","-0.085","0.025","1.032"
"42773.000","-0.085","0.025","1.032"
"42783.000","-0.085","0.025","1.031"
"42793.000","-0.085","0.026","1.031"
"42803.000","-0.085","0.026","1.031"
"42813.000","-0.085","0.025","1.031"
"42823.000","-0.086","0.025","1.031"
"42833.000","-0.086","0.024","1.031"
"42843.000","-0.087","0.024","1.03"
"42853.000","-0.088","0.024","1.03"
"42863.000","-0.088","0.023","1.03"
"42873.000","-0.088","0.023","1.03"
"42883.000","-0.089","0.024","1.029"
"42893.000","-0.089","0.024","1.029"
"42903.000","-0.089","0.024","1.029"
"42913.000","-0.089","0.024","1.028"
"42923.000","-0.089","0.024","1.028"
"42933.000","-0.089","0.023","1.028"
"42943.000","-0.089","0.023","1.028"
"42953.000","-0.089","0.022","1.028"
"42963.000","-0.088","0.022","1.027"
"42973.000","-0.088","0.022","1.028"
"42983.000","-0.088","0.021","1.028"
"42993.000","-0.088","0.02","1.028"
"43003.000","-0.089","0.019","1.029"
"43013.000","-0.089","0.02","1.03"
"43023.000","-0.088","0.02","1.031"
"43033.000","-0.088","0.021","1.033"
"43043.000","-0.088","0.021","1.034"
"43053.000","-0.088","0.022","1.035"
"43063.000","-0.089","0.023","1.036"
"43073.000","-0.089","0.023","1.036"
"43083.000","-0.089","0.024","1.036"
"43093.000","-0.089","0.024","1.036"
"43103.000","-0.089","0.025","1.036"
"43113.000","-0.089","0.025","1.035"
"43123.000","-0.089","0.025","1.035"
"43133.000","-0.089","0.026","1.034"
"43143.000","-0.089","0.026","1.034"
"43153.000","-0.088","0.026","1.034"
"43163.000","-0.088","0.026","1.033"
"43173.000","-0.088","0.026","1.033"
"43183.000","-0.088","0.026","1.033"
"43193.000","-0.088","0.025","1.033"
"43203.000","-0.088","0.025","1.033"
"43213.000","-0.088","0.025","1.032"
"43223.000","-0.088","0.026","1.032"
"43233.000","-0.088","0.026","1.032"
"43243.000","-0.088","0.026","1.032"
"43253.000","-0.088","0.025","1.032"
"43263.000","-0.088","0.025","1.032"
"43273.000","-0.087","0.025","1.032"
"43283.000","-0.087","0.024","1.032"
"43293.000","-0.088","0.024","1.032"
"43303.000","-0.088","0.023","1.032"
"43313.000","-0.088","0.022","1.031"
"43323.000","-0.088","0.021","1.031"
"43333.000","-0.087","0.021","1.031"
"43343.000","-0.087","0.02","1.031"
"43353.000","-0.086","0.02","1.031"
"43363.000","-0.086","0.019","1.031"
"43373.000","-0.086","0.019","1.031"
"43383.000","-0.085","0.018","1.031"
"43393.000","-0.085","0.017","1.032"
"43403.000","-0.085","0.018","1.033"
"43413.000","-0.085","0.018","1.033"
"43423.000","-0.085","0.019","1.034"
"43433.000","-0.085","0.019","1.035"
"43443.000","-0.086","0.02","1.035"
"43453.000","-0.086","0.02","1.036"
"43463.000","-0.086","0.021","1.036"
"43473.000","-0.086","0.021","1.036"
"43483.000","-0.086","0.021","1.036"
"43493.000","-0.086","0.022","1.036"
"43503.000","-0.087","0.022","1.037"
"43513.000","-0.087","0.022","1.038"
"43523.000","-0.087","0.023","1.038"
"43533.000","-0.087","0.024","1.038"
"43543.000","-0.087","0.024","1.038"
"43553.000","-0.086","0.025","1.038"
"43563.000","-0.086","0.025","1.038"
"43573.000","-0.085","0.025","1.037"
"43583.000","-0.086","0.025","1.037"
"43593.000","-0.086","0.025","1.037"
"43603.000","-0.085","0.025","1.037"
"43613.000","-0.085","0.024","1.036"
"43623.000","-0.085","0.024","1.036"
"43633.000","-0.086","0.024","1.036"
"43643.000","-0.086","0.024","1.036"
"43653.000","-0.086","0.024","1.036"
"43663.000","-0.086","0.024","1.036"
"43673.000","-0.087","0.025","1.035"
"43683.000","-0.087","0.025","1.035"
"43693.000","-0.087","0.025","1.035"
"43703.000","-0.087","0.026","1.035"
"43713.000","-0.088","0.026","1.035"
"43723.000","-0.088","0.027","1.035"
"43733.000","-0.088","0.028","1.034"
"43743.000","-0.088","0.028","1.033"
"43753.000","-0.087","0.029","1.033"
"43763.000","-0.087","0.029","1.032"
"43773.000","-0.086","0.03","1.032"
"43783.000","-0.086","0.03","1.031"
"43793.000","-0.085","0.031","1.031"
"43803.000","-0.084","0.031","1.03"
"43813.000","-0.084","0.031","1.03"
"43823.000","-0.083","0.031","1.03"
"43833.000","-0.082","0.032","1.03"
"43843.000","-0.081","0.032","1.03"
"43853.000","-0.081","0.032","1.031"
"43863.000","-0.081","0.032","1.03"
"43873.000","-0.08","0.032","1.029"
"43883.000","-0.08","0.032","1.027"
"43893.000","-0.08","0.032","1.027"
"43903.000","-0.081","0.031","1.026"
"43913.000","-0.081","0.031","1.026"
"43923.000","-0.081","0.031","1.027"
"43933.000","-0.081","0.03","1.027"
"43943.000","-0.081","0.03","1.028"
"43953.000","-0.082","0.03","1.029"
"43963.000","-0.083","0.03","1.03"
"43973.000","-0.083","0.03","1.03"
"43983.000","-0.083","0.03","1.03"
"43993.000","-0.083","0.031","1.031"
"44003.000","-0.083","0.031","1.031"
"44013.000","-0.083","0.031","1.031"
"44023.000","-0.084","0.031","1.031"
"44033.000","-0.084","0.031","1.032"
"44043.000","-0.085","0.031","1.032"
"44053.000","-0.085","0.031","1.032"
"44063.000","-0.086","0.031","1.033"
"44073.000","-0.086","0.031","1.033"
"44083.000","-0.086","0.03","1.033"
"44093.000","-0.087","0.029","1.033"
"44103.000","-0.087","0.029","1.034"
"44113.000","-0.087","0.028","1.034"
"44123.000","-0.087","0.027","1.034"
"44133.000","-0.088","0.026","1.034"
"44143.000","-0.088","0.025","1.034"
"44153.000","-0.089","0.024","1.034"
"44163.000","-0.089","0.024","1.034"
"44173.000","-0.09","0.023","1.034"
"44183.000","-0.09","0.022","1.033"
"44193.000","-0.09","0.022","1.033"
"44203.000","-0.09","0.021","1.032"
"44213.000","-0.089","0.021","1.032"
"44223.000","-0.088","0.021","1.032"
"44233.000","-0.088","0.02","1.032"
"44243.000","-0.088","0.02","1.032"
"44253.000","-0.088","0.02","1.032"
"44263.000","-0.087","0.019","1.032"
"44273.000","-0.087","0.019","1.033"
"44283.000","-0.086","0.019","1.034"
"44293.000","-0.086","0.019","1.034"
"44303.000","-0.085","0.02","1.034"
"44313.000","-0.085","0.02","1.034"
"44323.000","-0.085","0.02","1.034"
"44333.000","-0.085","0.02","1.034"
"44343.000","-0.085","0.02","1.034"
"44353.000","-0.085","0.02","1.034"
"44363.000","-0.085","0.02","1.034"
"44373.000","-0.085","0.019","1.034"
"44383.000","-0.086","0.019","1.034"
"44393.000","-0.087","0.019","1.034"
"44403.000","-0.087","0.02","1.034"
"44413.000","-0.087","0.019","1.034"
"44423.000","-0.088","0.02","1.035"
"44433.000","-0.089","0.021","1.035"
"44443.000","-0.09","0.021","1.035"
"44453.000","-0.091","0.022","1.036"
"44463.000","-0.091","0.022","1.036"
"44473.000","-0.092","0.022","1.037"
"44483.000","-0.092","0.023","1.037"
"44493.000","-0.091","0.024","1.037"
"44503.000","-0.091","0.024","1.038"
"44513.000","-0.092","0.025","1.038"
"44523.000","-0.091","0.027","1.038"
"44533.000","-0.091","0.028","1.038"
"44543.000","-0.091","0.029","1.038"
"44553.000","-0.092","0.029","1.038"
"44563.000","-0.091","0.03","1.038"
"44573.000","-0.091","0.03","1.038"
"44583.000","-0.091","0.029","1.038"
"44593.000","-0.09","0.029","1.038"
"44603.000","-0.09","0.029","1.038"
"44613.000","-0.09","0.029","1.038"
"44623.000","-0.09","0.029","1.039"
"44633.000","-0.091","0.029","1.039"
"44643.000","-0.091","0.029","1.04"
"44653.000","-0.091","0.029","1.04"
"44663.000","-0.09","0.029","1.04"
"44673.000","-0.09","0.029","1.04"
"44683.000","-0.09","0.029","1.04"
"44693.000","-0.09","0.029","1.039"
"44703.000","-0.091","0.029","1.039"
"44713.000","-0.091","0.029","1.039"
"44723.000","-0.091","0.029","1.039"
"44733.000","-0.091","0.029","1.039"
"44743.000","-0.091","0.029","1.039"
"44753.000","-0.091","0.029","1.039"
"44763.000","-0.091","0.029","1.039"
"44773.000","-0.091","0.029","1.039"
"44783.000","-0.091","0.029","1.04"
"44793.000","-0.092","0.029","1.04"
"44803.000","-0.092","0.029","1.04"
"44813.000","-0.091","0.029","1.04"
"44823.000","-0.09","0.029","1.041"
"44833.000","-0.09","0.028","1.041"
"44843.000","-0.09","0.028","1.041"
"44853.000","-0.09","0.028","1.041"
"44863.000","-0.091","0.028","1.041"
"44873.000","-0.091","0.028","1.041"
"44883.000","-0.091","0.028","1.041"
"44893.000","-0.091","0.028","1.041"
"44903.000","-0.091","0.028","1.041"
"44913.000","-0.091","0.028","1.042"
"44923.000","-0.091","0.027","1.042"
"44933.000","-0.091","0.027","1.042"
"44943.000","-0.091","0.027","1.042"
"44953.000","-0.091","0.026","1.042"
"44963.000","-0.09","0.026","1.041"
"44973.000","-0.09","0.026","1.04"
"44983.000","-0.09","0.026","1.04"
"44993.000","-0.09","0.027","1.039"
"45003.000","-0.09","0.027","1.038"
"45013.000","-0.09","0.026","1.037"
"45023.000","-0.09","0.026","1.036"
"45033.000","-0.09","0.025","1.036"
"45043.000","-0.09","0.025","1.037"
"45053.000","-0.09","0.025","1.037"
"45063.000","-0.091","0.024","1.037"
"45073.000","-0.091","0.024","1.038"
"45083.000","-0.092","0.024","1.038"
"45093.000","-0.092","0.024","1.038"
"45103.000","-0.092","0.023","1.039"
"45113.000","-0.093","0.023","1.039"
"45123.000","-0.092","0.023","1.04"
"45133.000","-0.092","0.023","1.04"
"45143.000","-0.092","0.022","1.041"
"45153.000","-0.091","0.021","1.041"
"45163.000","-0.091","0.021","1.041"
"45173.000","-0.091","0.021","1.041"
"45183.000","-0.09","0.021","1.041"
"45193.000","-0.09","0.021","1.041"
"45203.000","-0.089","0.021","1.041"
"45213.000","-0.089","0.022","1.04"
"45223.000","-0.088","0.022","1.039"
"45233.000","-0.088","0.022","1.038"
"45243.000","-0.088","0.022","1.038"
"45253.000","-0.088","0.022","1.037"
"45263.000","-0.088","0.022","1.037"
"45273.000","-0.088","0.022","1.037"
"45283.000","-0.088","0.022","1.037"
"45293.000","-0.089","0.021","1.037"
"45303.000","-0.089","0.021","1.037"
"45313.000","-0.089","0.02","1.038"
"45323.000","-0.09","0.019","1.039"
"45333.000","-0.09","0.019","1.039"
"45343.000","-0.09","0.019","1.039"
"45353.000","-0.09","0.018","1.039"
"45363.000","-0.09","0.018","1.038"
"45373.000","-0.09","0.018","1.038"
"45383.000","-0.089","0.018","1.038"
"45393.000","-0.089","0.018","1.037"
"45403.000","-0.089","0.018","1.036"
"45413.000","-0.089","0.017","1.036"
"45423.000","-0.089","0.017","1.036"
"45433.000","-0.089","0.017","1.035"
"45443.000","-0.088","0.017","1.035"
"45453.000","-0.088","0.017","1.034"
"45463.000","-0.087","0.018","1.034"
"45473.000","-0.087","0.019","1.033"
"45483.000","-0.087","0.02","1.033"
"45493.000","-0.087","0.02","1.033"
"45503.000","-0.088","0.02","1.034"
"45513.000","-0.088","0.021","1.034"
